Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21/07/2016,Perth,8.8,15.3,15.4,2.2,4,W,44,S,WSW,13,17,91,51,1012.4,1013.8,7,7,9.1,14.3,Yes,Yes
22/07/2016,Perth,6.9,15.7,4,2,9.4,SW,39,SE,SSW,9,11,68,47,1023.4,1022.9,1,1,11.2,15,Yes,No
23/07/2016,Perth,8,17.1,0,2.4,5,SSW,31,SSE,SSW,6,15,75,91,1023.8,1022.4,4,5,11.5,12.6,No,No
24/07/2016,Perth,1.2,15.1,0.6,1.8,8.8,S,28,SSE,SSW,6,11,76,53,1029.1,1026.1,1,1,8,14.3,No,No
25/07/2016,Perth,6.7,17.1,0,1.2,8.2,SE,26,ENE,SSE,6,4,72,52,1028.6,1026.5,1,6,11.9,16.8,No,No
26/07/2016,Perth,4.7,18.4,0,1.6,8.7,SW,20,NE,SSW,6,7,84,57,1029.2,1026.9,3,3,9.1,17.9,No,No
27/07/2016,Perth,5.1,19,0,2.2,5,NNE,22,NA,NE,0,9,98,54,1027,1023,7,7,8.8,17.8,No,No
28/07/2016,Perth,8.7,21.1,0,1.4,4.6,WSW,13,NE,SSE,4,2,72,38,1022.8,1019.1,6,5,15.3,20.8,No,No
29/07/2016,Perth,10.6,22.5,0,1.8,3.5,NNW,56,NNE,NW,11,20,72,69,1015.5,1011.4,7,7,16.5,21.9,No,No
30/07/2016,Perth,12.2,19.4,0,3.8,7.2,WNW,41,W,NW,6,17,61,59,1017.7,1015.7,5,7,16.2,17.4,No,Yes
31/07/2016,Perth,12.3,15.6,6.4,2.6,5.7,SW,56,WSW,SSW,20,15,83,67,1018.5,1023.2,7,3,12.5,13.4,Yes,No
01/07/2016,SalmonGums,3.3,16.7,0,NA,NA,N,19,NW,NNE,7,9,84,45,NA,NA,NA,NA,10.1,16.4,No,No
02/07/2016,SalmonGums,-3.1,19.2,0.2,NA,NA,NNW,24,NNW,N,15,6,56,32,NA,NA,NA,NA,10.8,18.4,No,No
03/07/2016,SalmonGums,1,17.2,0,NA,NA,SSW,48,NW,SW,7,22,69,69,NA,NA,NA,NA,9.9,13.4,No,Yes
04/07/2016,SalmonGums,5.2,12.7,3,NA,NA,SE,37,SSE,SE,11,9,89,65,NA,NA,NA,NA,8.6,12.3,Yes,No
05/07/2016,SalmonGums,-2,13.4,1,NA,NA,E,24,NA,NE,0,13,96,61,NA,NA,NA,NA,3.9,12.7,No,No
06/07/2016,SalmonGums,3,13.7,0,NA,NA,ENE,30,ENE,ENE,11,11,92,58,NA,NA,NA,NA,8.1,12.8,No,No
07/07/2016,SalmonGums,-2.5,14.8,0,NA,NA,NNW,28,N,N,19,15,89,53,NA,NA,NA,NA,7.3,14.3,No,No
08/07/2016,SalmonGums,6.7,17.3,0,NA,NA,N,39,N,NNW,22,11,78,69,NA,NA,NA,NA,10.3,15.1,No,Yes
09/07/2016,SalmonGums,7.8,10.9,12.6,NA,NA,WSW,44,W,WSW,6,22,93,83,NA,NA,NA,NA,8.1,10.6,Yes,Yes
10/07/2016,SalmonGums,6.5,13.5,5.2,NA,NA,W,44,W,W,22,24,90,63,NA,NA,NA,NA,8.1,13.3,Yes,No
11/07/2016,SalmonGums,5.8,14.3,0.2,NA,NA,WSW,54,W,WSW,19,24,83,77,NA,NA,NA,NA,8.9,10.3,No,No
12/07/2016,SalmonGums,3.7,11.9,1,NA,NA,S,28,WSW,SE,11,9,92,61,NA,NA,NA,NA,7,10.8,No,No
13/07/2016,SalmonGums,-1,13.3,0,NA,NA,NNE,30,ENE,NNE,9,13,80,52,NA,NA,NA,NA,7.7,13.1,No,No
14/07/2016,SalmonGums,3.7,15.4,0,NA,NA,N,54,N,N,20,15,65,41,NA,NA,NA,NA,8.6,14.9,No,No
15/07/2016,SalmonGums,6.4,20.1,0,NA,NA,N,37,NNW,N,20,20,53,27,NA,NA,NA,NA,11.2,19.6,No,No
16/07/2016,SalmonGums,8.2,23.1,0,NA,NA,NW,46,NNW,NW,24,26,42,33,NA,NA,NA,NA,13.5,22.3,No,Yes
17/07/2016,SalmonGums,12.2,16.6,4,NA,NA,WNW,43,N,WNW,19,19,86,71,NA,NA,NA,NA,13,14.5,Yes,Yes
18/07/2016,SalmonGums,7.9,14.9,2,NA,NA,S,22,NW,SW,11,9,88,65,NA,NA,NA,NA,10.5,14.2,Yes,No
19/07/2016,SalmonGums,2.9,14.7,0.6,NA,NA,E,17,WSW,E,6,6,95,63,NA,NA,NA,NA,8.9,12.7,No,No
20/07/2016,SalmonGums,1.6,15.6,0.2,NA,NA,N,22,N,N,6,9,95,64,NA,NA,NA,NA,9.2,14.7,No,No
21/07/2016,SalmonGums,3.7,15.5,0.2,NA,NA,WNW,52,NNW,W,20,22,73,54,NA,NA,NA,NA,9.7,14.6,No,No
22/07/2016,SalmonGums,5.7,12,0.2,NA,NA,W,56,W,WSW,19,22,79,61,NA,NA,NA,NA,7.4,11.1,No,No
23/07/2016,SalmonGums,0.9,14.3,0.8,NA,NA,WSW,50,NW,WSW,15,26,72,63,NA,NA,NA,NA,7.8,12.1,No,No
24/07/2016,SalmonGums,4.2,12.4,0.8,NA,NA,WSW,24,W,SW,11,9,88,68,NA,NA,NA,NA,7.4,11.4,No,No
25/07/2016,SalmonGums,2.4,15.9,0.2,NA,NA,SSW,22,WNW,SSW,11,15,90,68,NA,NA,NA,NA,7.6,14.5,No,No
26/07/2016,SalmonGums,4.7,15.2,0,NA,NA,WSW,35,WNW,SW,13,9,86,71,NA,NA,NA,NA,9.4,14.4,No,No
27/07/2016,SalmonGums,9.3,18.7,0.2,NA,NA,N,20,NNW,N,7,7,77,53,NA,NA,NA,NA,13.2,18.2,No,No
28/07/2016,SalmonGums,5.7,21.6,0,NA,NA,NW,28,NNW,NW,17,9,65,35,NA,NA,NA,NA,14.1,19.7,No,No
29/07/2016,SalmonGums,3.3,21,0,NA,NA,NW,43,N,NNW,13,19,49,68,NA,NA,NA,NA,15.7,18.2,No,No
30/07/2016,SalmonGums,12.2,19.1,0.2,NA,NA,WSW,43,W,NW,15,20,61,32,NA,NA,NA,NA,14.1,18.8,No,No
31/07/2016,SalmonGums,9,15.5,0,NA,NA,SSW,54,WNW,SW,22,24,66,47,NA,NA,NA,NA,13.7,11.8,No,No
01/07/2016,Walpole,10.4,17.6,0,NA,NA,NNW,35,NW,NW,19,13,82,82,1026.5,1024.3,NA,NA,13,15.1,No,No
02/07/2016,Walpole,7.8,18.2,0,NA,NA,W,28,NNW,W,4,9,81,65,1024.7,1021.6,NA,NA,11.3,17.2,No,Yes
03/07/2016,Walpole,10,12.8,10.8,NA,NA,SSE,56,S,SSE,22,20,84,80,1024.8,1026.7,NA,NA,10.7,11,Yes,Yes
04/07/2016,Walpole,8,13,5.2,NA,NA,ESE,28,ENE,E,9,11,93,77,1032.1,1030.2,NA,NA,9.1,11.9,Yes,No
05/07/2016,Walpole,5,NA,0,NA,NA,ENE,26,ENE,ENE,9,13,86,64,1028.9,1025.4,NA,NA,7.9,14.2,No,No
06/07/2016,Walpole,5.9,16.1,0.2,NA,NA,NNE,30,NE,NNE,11,13,77,56,1024.1,1019.9,NA,NA,8.8,14.8,No,No
07/07/2016,Walpole,7.4,17.1,0,NA,NA,NNW,48,N,NNW,9,17,79,63,1016.1,1010.5,NA,NA,11.7,16.7,No,Yes
08/07/2016,Walpole,9.4,12.7,10.6,NA,NA,WNW,59,NW,NW,31,17,87,86,1003.1,1003.7,NA,NA,9.7,10.8,Yes,Yes
09/07/2016,Walpole,6.7,12.7,20.6,NA,NA,NW,41,WSW,NW,11,20,72,99,1004.1,1000.7,NA,NA,10.8,9.9,Yes,Yes
10/07/2016,Walpole,8.4,14.3,7.6,NA,NA,SW,46,SW,SW,15,19,85,68,1009.3,1011.8,NA,NA,11.2,13.8,Yes,Yes
11/07/2016,Walpole,9.1,12.8,9.4,NA,NA,WSW,46,WSW,SW,17,19,80,66,1019.5,1021.5,NA,NA,10.7,11,Yes,NA
12/07/2016,Walpole,7.5,11.6,NA,NA,NA,NA,NA,NW,NA,4,0,80,72,1029.5,1029.9,NA,NA,9.5,11.3,NA,No
13/07/2016,Walpole,4,14.6,0.4,NA,NA,NW,33,NNE,NNW,13,11,79,54,1029.7,1025,NA,NA,6.3,14.1,No,No
14/07/2016,Walpole,6.3,16.6,0,NA,NA,N,59,NNW,NNW,24,22,58,64,1014.1,1009.8,NA,NA,10.4,16,No,Yes
15/07/2016,Walpole,10.2,16.8,6.4,NA,NA,NNW,63,NE,NNW,13,19,100,98,1013.8,1010.3,NA,NA,13.8,16.3,Yes,Yes
16/07/2016,Walpole,13.8,18.9,18.4,NA,NA,N,50,NNW,NW,17,20,99,87,1007.1,1002.6,NA,NA,15.9,17.1,Yes,Yes
17/07/2016,Walpole,10.9,15.8,14.8,NA,NA,WNW,59,NW,NW,28,17,84,77,1005.1,1006.4,NA,NA,11.9,13.3,Yes,Yes
18/07/2016,Walpole,6.5,14.9,9.6,NA,NA,SSW,28,NA,SW,0,9,97,65,1019.4,1020.3,NA,NA,10,13.5,Yes,No
19/07/2016,Walpole,7.6,15.9,0,NA,NA,NW,31,NW,NW,17,13,99,72,1021.7,1018.5,NA,NA,10.4,14.9,No,No
20/07/2016,Walpole,9.7,16.9,0,NA,NA,NW,56,NNW,NW,19,15,74,69,1013.6,1008.6,NA,NA,11.2,15.3,No,Yes
21/07/2016,Walpole,7.2,13.4,32.8,NA,NA,WNW,78,WNW,WNW,11,37,89,82,1007.6,1005.6,NA,NA,8.3,9.8,Yes,Yes
22/07/2016,Walpole,7.9,13.4,11.6,NA,NA,SSW,50,SSW,SW,19,9,73,67,1020.9,1022.2,NA,NA,10.1,11,Yes,Yes
23/07/2016,Walpole,7,12.5,7.8,NA,NA,SW,48,SW,SW,20,20,87,56,1019.2,1022.1,NA,NA,10.1,11.8,Yes,No
24/07/2016,Walpole,8.2,13.9,0.6,NA,NA,WNW,35,NW,W,7,11,89,97,1026.5,1024.4,NA,NA,9.4,12.1,No,Yes
25/07/2016,Walpole,9.2,16,3.2,NA,NA,SW,30,WNW,WSW,4,15,99,71,1026.6,1024.7,NA,NA,11,15.6,Yes,No
26/07/2016,Walpole,10.8,16.5,0.4,NA,NA,WSW,33,WSW,WSW,13,13,83,78,1026.5,1025.7,NA,NA,13.8,14.9,No,No
27/07/2016,Walpole,11.1,15.8,0,NA,NA,NW,28,N,NA,2,0,79,72,1026.6,1023.2,NA,NA,13.6,15.2,No,No
28/07/2016,Walpole,11.1,16.9,0,NA,NA,NNE,22,NW,SSW,4,4,81,97,1021.5,1019.6,NA,NA,12.8,13.9,No,No
29/07/2016,Walpole,10.1,19.7,0.6,NA,NA,WNW,80,NE,NNW,11,19,84,91,1012.1,1002.9,NA,NA,12,16,No,Yes
30/07/2016,Walpole,10.8,16.7,7.2,NA,NA,WNW,74,NW,WNW,30,31,79,60,1011.4,1007.9,NA,NA,12.9,15.6,Yes,Yes
31/07/2016,Walpole,8,11.9,16.2,NA,NA,W,81,SW,SW,30,20,73,57,1014.1,1020.2,NA,NA,8.6,11.1,Yes,Yes
01/07/2016,Hobart,4.9,13,0,1.2,5.8,NW,52,NNW,N,15,22,77,53,1011.4,1011.5,3,7,7.7,11.8,No,No
02/07/2016,Hobart,7.7,14.3,0.2,2.2,4.4,NW,59,NNW,NNW,24,24,67,52,1013.8,1013.3,7,7,11.2,13.8,No,No
03/07/2016,Hobart,10.9,16.2,0,1,3.6,NNW,59,N,NNW,17,26,56,50,1010.9,1008.4,6,7,13,14.8,No,Yes
04/07/2016,Hobart,6.7,8.7,8,2.4,0,SSW,26,SSW,SSE,15,11,90,83,1016.4,1016.2,8,8,6.8,8.3,Yes,Yes
05/07/2016,Hobart,6.8,11.5,4.6,0.2,0,SSE,44,NNW,SSE,6,20,92,91,1019.6,1018.8,8,8,8.5,10.7,Yes,No
06/07/2016,Hobart,8.1,10.8,0.8,0.4,2.1,SSW,33,SSW,SSW,22,19,71,74,1023.7,1023.3,7,7,8.4,9.9,No,No
07/07/2016,Hobart,7.7,10.6,0,0.2,0.3,SW,24,SW,ESE,11,7,66,59,1027.6,1026.4,7,7,8.5,9.8,No,No
08/07/2016,Hobart,5.2,11.7,0,0.8,2.5,NNW,48,NNW,ESE,11,9,86,84,1027.1,1025.2,8,7,6.8,9.8,No,No
09/07/2016,Hobart,5.4,13.6,0.8,1.2,7.9,NW,26,NNW,ENE,15,7,88,59,1024.7,1023.3,3,3,7.5,12.4,No,No
10/07/2016,Hobart,4.2,13.4,0,0.2,7.5,N,46,NW,N,13,19,97,60,1022.7,1016.8,3,5,4.9,12.5,No,No
11/07/2016,Hobart,4.8,15.9,0,1.6,4.9,NW,81,N,N,19,41,62,47,996.5,988,1,7,12.3,14.6,No,No
12/07/2016,Hobart,8.4,12,0.2,2.8,3.3,WNW,102,NNE,NNW,15,41,72,58,988.1,977.1,6,7,10.6,10.3,No,Yes
13/07/2016,Hobart,2.4,11.4,14.4,3.4,5.5,W,113,W,W,20,39,50,48,996.6,1002.2,2,6,4.7,7.4,Yes,No
14/07/2016,Hobart,3.1,14.7,0.6,4.2,2.6,WNW,107,WNW,WNW,54,46,52,51,1005.3,1005.7,7,7,10.8,13.4,No,Yes
15/07/2016,Hobart,10.7,14.9,2.4,1.6,3.3,NW,78,NNW,NW,22,13,59,52,1019.4,1020.2,6,7,13.7,13.5,Yes,No
16/07/2016,Hobart,10.5,16.7,0,2.4,8.4,WNW,70,W,NNW,17,22,52,47,1026,1024.9,1,1,12.8,15.7,No,No
17/07/2016,Hobart,6,15.6,0,2.4,8.3,NW,54,NNW,N,20,15,65,39,1023.5,1018.6,1,1,8.6,14.4,No,No
18/07/2016,Hobart,8.6,14.8,0,2.8,1.4,NW,104,NW,NW,54,30,46,72,1004.6,1003.8,7,7,14.4,13.5,No,Yes
19/07/2016,Hobart,9.8,15.6,3.2,2,6.5,WNW,87,N,NW,24,22,50,44,1011.1,1012.6,2,3,12.8,14.1,Yes,No
20/07/2016,Hobart,10.1,15.9,0.2,1.8,8.7,NNW,43,NNW,NW,20,20,65,42,1018.6,1018.3,1,2,11.5,15,No,No
21/07/2016,Hobart,4.5,14.1,0,2,6.6,NNW,46,NW,NNW,13,19,70,48,1015,1008.2,1,6,8.1,13,No,Yes
22/07/2016,Hobart,8,15.9,10.6,3,6.1,NW,74,NNW,NW,26,28,66,68,983.9,978.2,1,6,13.6,11.3,Yes,Yes
23/07/2016,Hobart,3.7,7.7,7.6,3.8,3.8,WSW,65,WSW,SW,15,28,67,66,987.2,993.3,7,7,4.7,4.8,Yes,Yes
24/07/2016,Hobart,1.7,9.6,6,0.6,7.4,NNW,43,N,NW,9,17,73,57,1005.1,1002.7,7,7,4.7,8.8,Yes,No
25/07/2016,Hobart,2.8,12.1,0,1,5.8,NW,69,NNW,NNW,20,15,84,56,998.4,994.2,5,6,3.8,11.4,No,Yes
26/07/2016,Hobart,3.6,10.3,10.8,2.8,5.6,NW,72,NW,NW,26,22,72,54,996.8,998.5,3,7,5.1,8.8,Yes,Yes
27/07/2016,Hobart,4.3,13.9,3,2.4,4,NW,83,NNW,NW,22,24,55,46,1003.5,1001.7,1,7,6.9,9.8,Yes,Yes
28/07/2016,Hobart,6.4,15.9,2.6,2.6,8.4,NA,NA,W,NNW,39,13,47,41,1005.9,1007.6,3,4,13.5,15,Yes,No
29/07/2016,Hobart,9.7,14.5,0.4,2.2,3.8,SW,85,N,W,13,39,60,58,1006.3,1005.1,4,7,11.3,12.1,No,No
30/07/2016,Hobart,1.7,10.8,1,1.8,8.3,N,33,NNW,N,9,15,70,43,1018.7,1012.2,1,7,4.8,10.7,No,Yes
31/07/2016,Hobart,4.8,14.3,1.8,2.8,8,WNW,46,NNW,NW,17,20,61,42,1006.8,1008.5,6,1,10.4,13.6,Yes,No
01/07/2016,Launceston,4.2,13.6,13,NA,NA,WNW,22,NNW,WNW,4,15,98,58,NA,NA,NA,NA,5.8,13.1,Yes,No
02/07/2016,Launceston,5.5,14.9,0,NA,NA,WNW,35,NA,NNW,0,19,97,67,NA,NA,NA,NA,7.1,13.9,No,No
03/07/2016,Launceston,7.1,14.4,0,NA,NA,NNW,43,NNW,N,20,24,83,80,NA,NA,1,6,11.9,13.9,No,Yes
04/07/2016,Launceston,9.3,13.4,10.2,NA,NA,NNW,30,S,SE,4,2,97,93,NA,NA,8,8,9.6,10.4,Yes,Yes
05/07/2016,Launceston,7.2,13.1,8.4,NA,NA,SSE,44,SSE,SSE,13,17,89,79,NA,NA,8,8,8.8,12.9,Yes,No
06/07/2016,Launceston,8.8,11.7,0,NA,NA,SSE,56,SSE,SSE,26,30,78,63,NA,NA,8,8,9.2,11.3,No,No
07/07/2016,Launceston,6.8,11.4,0,NA,NA,SSE,35,SE,SSE,11,15,76,66,NA,NA,7,8,9,10.2,No,No
08/07/2016,Launceston,6,13,0,NA,NA,SSE,19,SE,SSW,7,2,87,72,NA,NA,7,8,7.3,12.5,No,No
09/07/2016,Launceston,3.6,15.1,0,NA,NA,NW,13,NA,NW,0,7,98,80,NA,NA,8,8,6.7,11.9,No,No
10/07/2016,Launceston,1.9,14.6,0.2,NA,NA,N,50,NNE,NNE,2,13,98,67,NA,NA,NA,3,4.5,13.7,No,Yes
11/07/2016,Launceston,4.4,15,5.4,NA,NA,NNW,65,N,NNW,24,28,83,93,NA,NA,8,8,12.2,10.9,Yes,Yes
12/07/2016,Launceston,9,12.6,23,NA,NA,NNW,89,N,NNW,28,43,83,81,NA,NA,8,8,12.1,9.4,Yes,Yes
13/07/2016,Launceston,4.2,10.1,12.2,NA,NA,W,50,WNW,NW,13,19,67,57,NA,NA,NA,NA,5.4,9.1,Yes,No
14/07/2016,Launceston,5.3,14,0,NA,NA,NW,50,NNW,NNW,22,26,70,68,NA,NA,NA,NA,10.1,12.7,No,No
15/07/2016,Launceston,9.2,15.6,0,NA,NA,N,37,NW,NNW,7,13,82,63,NA,NA,4,NA,11.2,14.6,No,No
16/07/2016,Launceston,1.9,15.6,0,NA,NA,NNW,28,NA,NNW,0,17,96,72,NA,NA,2,5,5.7,14,No,No
17/07/2016,Launceston,3.3,13.4,0,NA,NA,NNW,33,NNW,NNW,4,19,97,67,NA,NA,8,7,8.3,12.7,No,No
18/07/2016,Launceston,8.3,12.9,0,NA,NA,NNW,54,NW,NNW,28,22,86,94,NA,NA,8,8,12.4,11.8,No,Yes
19/07/2016,Launceston,8.3,14.5,6.2,NA,NA,NW,35,NW,NNW,11,17,75,63,NA,NA,NA,NA,10.5,13.8,Yes,No
20/07/2016,Launceston,1.5,15.1,0,NA,NA,NW,11,NA,NNW,0,6,98,63,NA,NA,NA,NA,5.5,14.8,No,No
21/07/2016,Launceston,2.9,13.8,0,NA,NA,NW,15,ENE,NNW,4,4,99,86,NA,NA,7,8,3.1,10.9,No,Yes
22/07/2016,Launceston,3.1,14.8,31,NA,NA,NNW,72,NNW,NNW,22,28,88,79,NA,NA,8,8,13.3,12.8,Yes,Yes
23/07/2016,Launceston,4.4,8.9,5.8,NA,NA,W,54,WSW,NW,24,17,75,67,NA,NA,6,8,4.5,6.8,Yes,No
24/07/2016,Launceston,-1.1,10.8,0,NA,NA,NNW,24,NA,NNW,0,13,97,67,NA,NA,4,8,1.5,10,No,Yes
25/07/2016,Launceston,1.5,11.7,2.8,NA,NA,NNW,67,NA,NNW,0,20,98,75,NA,NA,8,8,5.1,11.3,Yes,Yes
26/07/2016,Launceston,4.5,10,6.8,NA,NA,NW,54,NNW,NNW,15,26,69,63,NA,NA,NA,6,6.7,9.5,Yes,Yes
27/07/2016,Launceston,4,11.6,11.2,NA,NA,NW,37,NE,NW,6,20,76,56,NA,NA,NA,NA,7.1,10.6,Yes,No
28/07/2016,Launceston,6.6,16.1,0,NA,NA,NW,46,NNW,NW,17,24,76,49,NA,NA,NA,NA,11.5,14.8,No,No
29/07/2016,Launceston,8,15.4,0,NA,NA,W,44,NNW,WNW,24,15,74,57,NA,NA,6,7,11.4,14.2,No,No
30/07/2016,Launceston,-0.8,12.7,0.2,NA,NA,N,61,NA,N,0,13,92,65,NA,NA,NA,7,2.5,10.7,No,Yes
31/07/2016,Launceston,2.4,15.7,4.5,NA,NA,NNW,50,NW,NW,11,13,81,54,NA,NA,NA,NA,9.5,14.6,Yes,No
01/07/2016,AliceSprings,8,17.1,0,NA,NA,ESE,31,S,SSE,7,15,70,50,1026.9,1025.3,8,7,12.7,16.3,No,No
02/07/2016,AliceSprings,9.7,15.5,0,NA,NA,SSE,31,ESE,SSE,20,19,69,54,1029.2,1026.1,8,8,10.9,13.2,No,No
03/07/2016,AliceSprings,0.7,18.2,0,NA,NA,E,24,NA,SSW,0,6,83,32,1025.5,1019.9,NA,NA,7,17.3,No,No
04/07/2016,AliceSprings,5.7,25.1,0,11.8,NA,WSW,56,NNW,SSW,13,33,37,34,1018.9,1016,NA,1,16.2,22.6,No,No
05/07/2016,AliceSprings,4,14.5,0,4.4,NA,SE,31,SE,SE,19,13,82,50,1025.5,1022.9,8,4,9.3,13.2,No,No
06/07/2016,AliceSprings,-0.2,15.8,0,2.2,NA,ENE,30,SSE,ESE,7,15,64,35,1025.9,1022.2,NA,NA,7.9,14.9,No,No
07/07/2016,AliceSprings,5.1,21.9,0,3,NA,NNE,28,NNE,NNW,20,9,48,23,1022,1017.8,7,1,10.9,21.3,No,No
08/07/2016,AliceSprings,3.5,26.1,0,NA,NA,E,28,ENE,N,11,9,40,27,1020.9,1017.3,NA,NA,14.4,25.3,No,No
09/07/2016,AliceSprings,10.3,26.8,0,NA,NA,N,46,NE,N,13,26,39,25,1019.2,1014.3,NA,NA,18.4,26.1,No,No
10/07/2016,AliceSprings,16.4,27.4,0,15.4,NA,N,48,NNW,WNW,17,30,34,22,1015.2,1012,NA,3,19.4,26.7,No,No
11/07/2016,AliceSprings,11.9,20.7,0,5.6,NA,SSW,19,SSW,SSE,9,9,40,27,1019.4,1015.9,NA,1,13.8,20,No,No
12/07/2016,AliceSprings,8.9,14.5,0,3.4,NA,SSE,33,SSW,SSE,15,20,50,39,1024.3,1022.9,6,5,11.9,13,No,No
13/07/2016,AliceSprings,4.9,11.1,0,3.2,NA,NA,NA,SSE,SE,15,24,56,49,1029.1,1027.3,NA,7,8.1,10.6,No,No
14/07/2016,AliceSprings,-3,13.8,0,2.8,NA,ESE,50,SE,SE,11,22,73,19,1031.1,1026.9,NA,NA,5.1,12.7,No,No
15/07/2016,AliceSprings,-4,14.8,0,4,NA,ESE,41,E,ESE,7,24,54,20,1029.5,1025.7,NA,NA,4.5,13.8,No,No
16/07/2016,AliceSprings,-3.3,15.9,0,NA,NA,ESE,37,SE,ESE,7,20,38,17,1027.9,1023.3,NA,NA,5,15.2,No,No
17/07/2016,AliceSprings,-2.1,19.3,0,NA,NA,SE,30,W,ESE,9,17,47,25,1023,1019.8,NA,NA,7,18.8,No,No
18/07/2016,AliceSprings,2.9,21.7,0,11,NA,ESE,35,NW,ENE,7,20,73,42,1021,1017.1,8,NA,11.5,20.5,No,No
19/07/2016,AliceSprings,7.5,23.5,0,3.8,NA,E,26,NA,E,0,13,73,52,1019.1,1016.3,7,2,14.6,22.6,No,No
20/07/2016,AliceSprings,8.3,26.5,0,2.4,NA,ENE,26,WNW,SW,6,7,81,39,1020.1,1017.2,NA,5,15.6,24.7,No,No
21/07/2016,AliceSprings,7.3,28.2,0,3,NA,WNW,35,W,NNW,7,17,56,26,1019.1,1015.4,NA,NA,18.2,27.4,No,No
22/07/2016,AliceSprings,9.7,30.2,0,5.4,NA,WSW,37,W,W,7,17,52,18,1017.9,1014.6,NA,NA,18.1,29.7,No,No
23/07/2016,AliceSprings,8.5,21.4,0,NA,NA,ESE,35,SE,E,20,11,36,24,1021.3,1018,NA,6,15.4,20.4,No,No
24/07/2016,AliceSprings,7.6,20.6,0,NA,NA,S,46,SW,S,11,17,39,27,1021.6,1019.6,1,7,13.8,18.6,No,No
25/07/2016,AliceSprings,4.6,17.1,0,15.4,NA,ESE,41,ESE,ESE,19,15,37,29,1024.7,1021,6,8,11.6,16.4,No,No
26/07/2016,AliceSprings,11.3,19,0,4.8,NA,ESE,26,ESE,SSE,13,11,46,28,1023.8,1021,8,1,12.4,18.2,No,No
27/07/2016,AliceSprings,1.1,19.6,0,3.4,NA,ESE,41,SSE,SE,13,19,45,26,1027.4,1024.7,NA,NA,10.7,18.4,No,No
28/07/2016,AliceSprings,0.6,19.5,0,4.6,NA,SE,35,SSE,SE,11,19,63,25,1029.1,1024.8,NA,NA,9.8,18.3,No,No
29/07/2016,AliceSprings,0.1,23.2,0,4.2,NA,E,28,ENE,ESE,7,13,57,19,1025.6,1021.1,2,NA,10,21.5,No,No
30/07/2016,AliceSprings,1.1,25.3,0,NA,NA,SSE,22,NA,SSE,0,9,46,12,1022.7,1018.5,NA,NA,11.7,24.3,No,No
31/07/2016,AliceSprings,4,29.2,0,NA,NA,SW,26,NA,NW,0,11,32,10,1019.2,1014.7,NA,NA,15.7,28.4,No,No
01/07/2016,Darwin,23,33.2,0,5.6,10.6,ESE,48,ESE,ESE,24,24,52,18,1016.2,1011.9,6,2,25.3,32.6,No,No
02/07/2016,Darwin,20.7,32.6,0,6.6,10.9,ESE,52,E,E,24,24,54,27,1017.3,1012.8,1,0,24.3,31.6,No,No
03/07/2016,Darwin,20,32,0,7,10.6,E,41,ESE,E,19,22,33,23,1016.8,1013,1,0,23.7,31.3,No,No
04/07/2016,Darwin,20.9,32,0,6.2,10.8,ESE,35,ESE,NW,20,20,59,46,1015.8,1011.2,0,1,25.8,30.6,No,No
05/07/2016,Darwin,20.6,33.4,0,7.2,10.5,ESE,41,ESE,S,17,6,67,29,1015.5,1011.3,1,1,25.1,32.1,No,No
06/07/2016,Darwin,20.5,33.4,0,6.8,11,ENE,41,SE,NNE,15,19,72,20,1015.7,1011.5,0,0,23.7,32.9,No,No
07/07/2016,Darwin,21.1,31.8,0,8.8,10.4,E,41,E,ESE,24,17,48,27,1015.8,1011.8,1,1,24.6,30.1,No,No
08/07/2016,Darwin,21.1,32.5,0,6.8,10.5,E,43,ENE,E,22,13,42,20,1015.3,1011.6,5,7,24.3,31.9,No,No
09/07/2016,Darwin,17.6,32.4,0,6.6,10.9,NNE,33,E,NNE,17,24,49,33,1014.8,1010.7,2,1,23.4,31.6,No,No
10/07/2016,Darwin,20.9,32.3,0,5.6,10.8,NW,35,E,NW,15,22,77,50,1014.6,1010.6,1,1,25.6,30.9,No,No
11/07/2016,Darwin,21.2,30.6,0,2.6,9.5,N,35,ESE,NNW,9,19,81,63,1014.2,1010.6,1,2,25.4,29.3,No,No
12/07/2016,Darwin,22.4,30.5,0,4,4.6,SE,35,SSE,N,13,9,74,71,1013.9,1010.7,2,6,26,28.8,No,No
13/07/2016,Darwin,23.8,30,0,4.4,3.8,ESE,48,SE,SE,20,31,84,57,1014,1011.8,6,6,24.8,28,No,No
14/07/2016,Darwin,20,29,0,7.6,9.7,SE,56,SE,ESE,37,30,56,38,1016.6,1013.2,4,1,21.6,27.6,No,No
15/07/2016,Darwin,16.6,28,0,8.2,11.1,SE,52,SE,SE,35,22,57,32,1017.2,1012,0,1,17.5,26.9,No,No
16/07/2016,Darwin,16.4,27.5,0,8,11,SE,44,SE,SSE,31,19,52,27,1017.1,1012.8,3,0,18.4,26.4,No,No
17/07/2016,Darwin,16.5,27.8,0,8,11.2,SE,37,ESE,SSW,24,20,41,27,1016.4,1012.8,0,0,19.9,26.7,No,No
